PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_962	chrV	546793	546793	+	7.92416	NA	promoter-TSS (YER178W)	promoter-TSS (YER178W)	-24	YER178W	856925		NM_001179068		PDA1	-	pyruvate dehydrogenase (acetyl-transferring) subunit E1 alpha	protein-coding
macs-myeast_peak_140	chrII	365875	365875	+	7.92141	NA	promoter-TSS (YBR061C)	promoter-TSS (YBR061C)	-156	YBR061C	852353		NM_001178409		TRM7	-	tRNA methyltransferase TRM7	protein-coding
macs-myeast_peak_3112	chrXVI	108236	108236	+	7.91206	NA	promoter-TSS (YPL231W)	promoter-TSS (YPL231W)	-416	YPL231W	855845		NM_001184045		FAS2	-	trifunctional fatty acid synthase subunit FAS2	protein-coding
macs-myeast_peak_2260	chrXII	1011262	1011262	+	7.91002	NA	promoter-TSS (YLR436C)	promoter-TSS (YLR436C)	-17	YLR436C	851156		NM_001182324		ECM30	-	Ecm30p	protein-coding
macs-myeast_peak_1554	chrIX	247419	247419	+	7.88509	NA	promoter-TSS (YIL059C)	promoter-TSS (YIL059C)	-504	YIL059C								
macs-myeast_peak_1423	chrVIII	273880	273880	+	7.86324	NA	promoter-TSS (YHR084W)	promoter-TSS (YHR084W)	-294	YHR084W	856484		NM_001179214		STE12	-	homeodomain family transcription factor STE12	protein-coding
macs-myeast_peak_660	chrIV	1078470	1078470	+	7.85524	NA	promoter-TSS (YDR308C)	promoter-TSS (YDR308C)	-21	YDR308C	851903		NM_001180616		SRB7	MED21|SSX1	Srb7p	protein-coding
macs-myeast_peak_2239	chrXII	922498	922498	+	7.85083	NA	promoter-TSS (YLR399C)	promoter-TSS (YLR399C)	435	YLR400W								
macs-myeast_peak_336	chrIII	224409	224409	+	7.84451	NA	promoter-TSS (YCR059C)	promoter-TSS (YCR059C)	10	YCR060W	850424		NM_001178771		TAH1	-	Tah1p	protein-coding
macs-myeast_peak_617	chrIV	936472	936472	+	7.82135	NA	promoter-TSS (YDR236C)	promoter-TSS (YDR236C)	-143	YDR237W	851823		NM_001180545		MRPL7	uL5m	mitochondrial 54S ribosomal protein YmL7/YmL5	protein-coding
macs-myeast_peak_1177	chrVII	494229	494229	+	7.81791	NA	promoter-TSS (YGL003C)	promoter-TSS (YGL003C)	-55	YGL003C	852881		NM_001180868		CDH1	HCT1	Cdh1p	protein-coding
macs-myeast_peak_1153	chrVII	417465	417465	+	7.81791	NA	promoter-TSS (YGL044C)	promoter-TSS (YGL044C)	-18	YGL043W	852839		NM_001180908		DST1	PPR2	transcription elongation factor DST1	protein-coding
macs-myeast_peak_1416	chrVIII	239071	239071	+	7.79897	NA	promoter-TSS (YHR072W)	promoter-TSS (YHR072W)	-27	YHR072W	856470		NM_001179202		ERG7	-	lanosterol synthase ERG7	protein-coding
macs-myeast_peak_170	chrII	449257	449257	+	7.78997	NA	promoter-TSS (YBR104W)	promoter-TSS (YBR104W)	206	YBR103C-A								
macs-myeast_peak_1705	chrX	361136	361136	+	7.78946	NA	promoter-TSS (YJL042W)	promoter-TSS (YJL042W)	-113	YJL042W	853408		NM_001181475		MHP1	-	Mhp1p	protein-coding
macs-myeast_peak_1132	chrVII	347170	347170	+	7.78802	NA	promoter-TSS (YGL087C)	promoter-TSS (YGL087C)	51	YGL086W	852794		NM_001180951		MAD1	-	coiled-coil domain-containing protein MAD1	protein-coding
macs-myeast_peak_1555	chrIX	248940	248940	+	7.78449	NA	promoter-TSS (YIL057C)	promoter-TSS (YIL057C)	-544	YIL057C	854753		NM_001179407		RGI2	-	Rgi2p	protein-coding
macs-myeast_peak_3327	chrXVI	870681	870681	+	7.73097	NA	promoter-TSS (YPR163C)	promoter-TSS (YPR163C)	-22	YPR164W	856293		NM_001184261		MMS1	RTT108|SLM6	Mms1p	protein-coding
macs-myeast_peak_2512	chrXIII	814181	814181	+	7.72984	NA	promoter-TSS (YMR273C)	promoter-TSS (YMR273C)	-201	YMR273C	855316		NM_001182780		ZDS1	CES1|CKM1|NRC1|OSS1	Zds1p	protein-coding
macs-myeast_peak_1180	chrVII	499873	499873	+	7.72132	NA	promoter-TSS (YGR002C)	promoter-TSS (YGR002C)	33	YGR002C	852885		NM_001181131		SWC4	EAF2|GOD1	Swc4p	protein-coding
macs-myeast_peak_1657	chrX	196219	196219	+	7.70731	NA	promoter-TSS (YJL115W)	promoter-TSS (YJL115W)	-68	YJL115W	853327		NM_001181548		ASF1	CIA1	nucleosome assembly factor ASF1	protein-coding
macs-myeast_peak_3393	NC_001224.1	84259	84259	+	7.70731	NA	NA	NA	NA	NA								
macs-myeast_peak_1199	chrVII	560551	560551	+	7.70731	NA	promoter-TSS (YGR037C)	promoter-TSS (YGR037C)	-131	YGR038W	852926		NM_001181167		ORM1	-	sphingolipid homeostasis protein ORM1	protein-coding
macs-myeast_peak_17	chrI	84463	84463	+	7.70731	NA	promoter-TSS (YAL032C)	promoter-TSS (YAL032C)	11	YAL032C	851201		NM_001178177		PRP45	FUN20	mRNA splicing protein PRP45	protein-coding
macs-myeast_peak_1679	chrX	268756	268756	+	7.70731	NA	promoter-TSS (YJL088W)	promoter-TSS (YJL088W)	-43	YJL088W	853357		NM_001181521		ARG3	-	ornithine carbamoyltransferase	protein-coding
macs-myeast_peak_24	chrI	114596	114596	+	7.70731	NA	promoter-TSS (YAL020C)	promoter-TSS (YAL020C)	19	YAL020C	851213		NM_001178165		ATS1	DPH8|FUN28|KTI13	Ats1p	protein-coding
macs-myeast_peak_45	chrII	17946	17946	+	7.70731	NA	promoter-TSS (YBL105C)	promoter-TSS (YBL105C)	-250	YBL105C	852169		NM_001178345		PKC1	CLY15|CLY5|CLY7|HPO2|RSF8|STT1	protein kinase C	protein-coding
macs-myeast_peak_940	chrV	482884	482884	+	7.70731	NA	promoter-TSS (YER155C)	promoter-TSS (YER155C)	-36	YER155C	856899		NM_001179045		BEM2	IPL2|SUP9|TSL1	GTPase-activating protein BEM2	protein-coding
macs-myeast_peak_2247	chrXII	949922	949922	+	7.70731	NA	TTS (YLR412W)	TTS (YLR412W)	551	YLR412C-A	1466424		NM_001184570		YLR412C-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_353	chrIV	19908	19908	+	7.70731	NA	promoter-TSS (YDL241W)	promoter-TSS (YDL241W)	-727	YDL241W	851356		NM_001180301		YDL241W	-	uncharacterized protein	protein-coding
macs-myeast_peak_1830	chrXI	135878	135878	+	7.70731	NA	promoter-TSS (YKL166C)	promoter-TSS (YKL166C)	145	YKL165C-A								
macs-myeast_peak_956	chrV	536280	536280	+	7.70731	NA	promoter-TSS (YER172C)	promoter-TSS (YER172C)	-20	YER173W	856920		NM_001179063		RAD24	-	Rad24p	protein-coding
macs-myeast_peak_2172	chrXII	694364	694364	+	7.70731	NA	promoter-TSS (YLR275W)	promoter-TSS (YLR275W)	-14	YLR275W	850981		NM_001182162		SMD2	-	mRNA splicing protein SMD2	protein-coding
macs-myeast_peak_2506	chrXIII	801699	801699	+	7.70731	NA	promoter-TSS (YMR267W)	promoter-TSS (YMR267W)	-73	YMR267W	855309		NM_001182774		PPA2	IPP2	inorganic diphosphatase PPA2	protein-coding
macs-myeast_peak_1441	chrVIII	352684	352684	+	7.70731	NA	promoter-TSS (YHR121W)	promoter-TSS (YHR121W)	-72	YHR121W	856521		NM_001179251		LSM12	-	Lsm12p	protein-coding
macs-myeast_peak_1906	chrXI	355057	355057	+	7.70731	NA	TTS (YKL045W)	TTS (YKL045W)	-1265	YKL044W	853822		NM_001270755		MMO1	-	Mmo1p	protein-coding
macs-myeast_peak_2877	chrXV	364369	364369	+	7.70731	NA	promoter-TSS (YOR018W)	promoter-TSS (YOR018W)	0	YOR018W	854183		NM_001183437		ROD1	ART4	Rod1p	protein-coding
macs-myeast_peak_2427	chrXIII	527776	527776	+	7.70731	NA	promoter-TSS (YMR129W)	promoter-TSS (YMR129W)	-28	YMR129W	855159		NM_001182630		POM152	-	Pom152p	protein-coding
macs-myeast_peak_434	chrIV	312647	312647	+	7.70618	NA	promoter-TSS (YDL080C)	promoter-TSS (YDL080C)	-176	YDL080C	851479		NM_001180139		THI3	KID1	branched-chain-2-oxoacid decarboxylase THI3	protein-coding
macs-myeast_peak_1665	chrX	227302	227302	+	7.69001	NA	promoter-TSS (YJL104W)	promoter-TSS (YJL104W)	-25	YJL104W	853340		NM_001181537		PAM16	MIA1|TIM16	import motor complex subunit PAM16	protein-coding
macs-myeast_peak_1113	chrVII	289351	289351	+	7.66987	NA	promoter-TSS (YGL118C)	promoter-TSS (YGL118C)	-458	YGL116W	852762		NM_001180981		CDC20	PAC5	ubiquitin-protein transferase activating protein CDC20	protein-coding
macs-myeast_peak_864	chrV	254424	254424	+	7.66112	NA	promoter-TSS (YER050C)	promoter-TSS (YER050C)	-37	YER050C	856776		NM_001178941		RSM18	bS18m	mitochondrial 37S ribosomal protein RSM18	protein-coding
macs-myeast_peak_1730	chrX	445876	445876	+	7.65019	NA	promoter-TSS (YJR005W)	promoter-TSS (YJR005W)	-47	YJR005W	853461		NM_001181662		APL1	YAP80	Apl1p	protein-coding
macs-myeast_peak_3164	chrXVI	292396	292396	+	7.64955	NA	promoter-TSS (YPL138C)	promoter-TSS (YPL138C)	31	YPL138C	855965		NM_001183952		SPP1	CPS40|SAF41	Spp1p	protein-coding
macs-myeast_peak_1097	chrVII	253887	253887	+	7.63058	NA	promoter-TSS (YGL136C)	promoter-TSS (YGL136C)	-28	YGL136C	852741		NM_001181001		MRM2	-	21S rRNA (uridine2791-2'-O) methyltransferase	protein-coding
macs-myeast_peak_1379	chrVIII	122857	122857	+	7.62558	NA	promoter-TSS (YHR007C-A)	promoter-TSS (YHR007C-A)	-92	YHR007C-A	1466526		NM_001184651		YHR007C-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_2391	chrXIII	392691	392691	+	7.62388	NA	promoter-TSS (YMR060C)	promoter-TSS (YMR060C)	-64	YMR061W	855083		NM_001182559		RNA14	-	cleavage polyadenylation factor subunit RNA14	protein-coding
macs-myeast_peak_3110	chrXVI	105466	105466	+	7.59908	NA	promoter-TSS (YPL234C)	promoter-TSS (YPL234C)	-26	YPL234C	855842		NM_001184048		VMA11	CLS9|TFP3	H(+)-transporting V0 sector ATPase subunit c'	protein-coding
macs-myeast_peak_3123	chrXVI	147178	147178	+	7.59858	NA	promoter-TSS (YPL215W)	promoter-TSS (YPL215W)	-238	YPL215W	855886		NM_001184029		CBP3	-	Cbp3p	protein-coding
macs-myeast_peak_1102	chrVII	269132	269132	+	7.59858	NA	promoter-TSS (YGL129C)	promoter-TSS (YGL129C)	-57	YGL129C	852748		NM_001180994		RSM23	mS29	mitochondrial 37S ribosomal protein RSM23	protein-coding
macs-myeast_peak_1508	chrIX	85234	85234	+	7.59486	NA	promoter-TSS (YIL140W)	promoter-TSS (YIL140W)	-132	YIL140W	854666		NM_001179488		AXL2	BUD10|SRO4	Axl2p	protein-coding
macs-myeast_peak_2608	chrXIV	233762	233762	+	7.59376	NA	promoter-TSS (YNL221C)	promoter-TSS (YNL221C)	-67	YNL221C	855500		NM_001183059		POP1	-	ribonuclease P/MRP protein subunit POP1	protein-coding
macs-myeast_peak_3254	chrXVI	614546	614546	+	7.59293	NA	promoter-TSS (YPR025C)	promoter-TSS (YPR025C)	12	YPR025C	856136		NM_001184122		CCL1	-	TFIIH complex kinase subunit CCL1	protein-coding
macs-myeast_peak_2010	chrXII	108089	108089	+	7.57032	NA	promoter-TSS (YLL019C)	promoter-TSS (YLL019C)	-190	YLL019C	850641		NM_001181839		KNS1	-	serine/threonine protein kinase KNS1	protein-coding
macs-myeast_peak_3228	chrXVI	503447	503447	+	7.56325	NA	promoter-TSS (YPL025C)	promoter-TSS (YPL025C)	-70	YPL024W	856083		NM_001183838		RMI1	NCE4	Rmi1p	protein-coding
macs-myeast_peak_3318	chrXVI	828163	828163	+	7.55776	NA	promoter-TSS (YPR148C)	promoter-TSS (YPR148C)	-23	YPR148C	856271		NM_001184245		YPR148C	-	uncharacterized protein	protein-coding
macs-myeast_peak_94	chrII	203469	203469	+	7.55345	NA	promoter-TSS (YBL011W)	promoter-TSS (YBL011W)	-69	YBL011W	852271		NM_001178251		SCT1	GAT2	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1	protein-coding
macs-myeast_peak_1428	chrVIII	284639	284639	+	7.55277	NA	promoter-TSS (YHR090C)	promoter-TSS (YHR090C)	-14	YHR090C	856490		NM_001179220		YNG2	EAF4|NBN1	histone acetyltransferase YNG2	protein-coding
macs-myeast_peak_207	chrII	565660	565660	+	7.54716	NA	promoter-TSS (YBR163W)	promoter-TSS (YBR163W)	-63	YBR163W	852461		NM_001178511		EXO5	DEM1	Exo5p	protein-coding
macs-myeast_peak_1371	chrVIII	99143	99143	+	7.54057	NA	promoter-TSS (YHL006C)	promoter-TSS (YHL006C)	-76	YHL004W	856384		NM_001179084		MRP4	uS2m	mitochondrial 37S ribosomal protein MRP4	protein-coding
macs-myeast_peak_2458	chrXIII	647069	647069	+	7.53703	NA	promoter-TSS (YMR192W)	promoter-TSS (YMR192W)	-49	YMR192W	855230		NM_001182698		GYL1	APP2	Gyl1p	protein-coding
macs-myeast_peak_262	chrII	784671	784671	+	7.5288	NA	promoter-TSS (YBR291C)	promoter-TSS (YBR291C)	-99	YBR291C	852594		NM_001178639		CTP1	-	Ctp1p	protein-coding
macs-myeast_peak_2113	chrXII	502184	502184	+	7.52532	NA	promoter-TSS (YLR172C)	promoter-TSS (YLR172C)	-22	YLR172C	850869		NM_001182059		DPH5	-	diphthine synthase	protein-coding
macs-myeast_peak_1708	chrX	374264	374264	+	7.51967	NA	promoter-TSS (YJL039C)	promoter-TSS (YJL039C)	-465	YJL039C	853410		NM_001181473		NUP192	-	Nup192p	protein-coding
macs-myeast_peak_1145	chrVII	393929	393929	+	7.49183	NA	promoter-TSS (YGL058W)	promoter-TSS (YGL058W)	-57	YGL058W	852822		NM_001180923		RAD6	PSO8|UBC2	E2 ubiquitin-conjugating protein RAD6	protein-coding
macs-myeast_peak_1115	chrVII	291928	291928	+	7.4894	NA	promoter-TSS (YGL115W)	promoter-TSS (YGL115W)	-105	YGL115W	852763		NM_001180980		SNF4	CAT3|SCI1	AMP-activated serine/threonine-protein kinase regulatory subunit SNF4	protein-coding
macs-myeast_peak_1548	chrIX	222525	222525	+	7.486	NA	promoter-TSS (YIL074C)	promoter-TSS (YIL074C)	-35	YIL074C	854736		NM_001179424		SER33	-	phosphoglycerate dehydrogenase SER33	protein-coding
macs-myeast_peak_1179	chrVII	498003	498003	+	7.48476	NA	promoter-TSS (YGR001C)	promoter-TSS (YGR001C)	31	YGR001C	852884		NM_001181130		EFM5	AML1	protein-lysine N-methyltransferase	protein-coding
macs-myeast_peak_1851	chrXI	200444	200444	+	7.46257	NA	promoter-TSS (YKL129C)	promoter-TSS (YKL129C)	-277	YKL129C	853729		NM_001179695		MYO3	-	myosin 3	protein-coding
macs-myeast_peak_1831	chrXI	140717	140717	+	7.45728	NA	promoter-TSS (YKL165C)	promoter-TSS (YKL165C)	-26	YKL165C	853690		NM_001179731		MCD4	FSR2|SSU21|ZRG16	mannose-ethanolamine phosphotransferase MCD4	protein-coding
macs-myeast_peak_1580	chrIX	321454	321454	+	7.45595	NA	promoter-TSS (YIL017C)	promoter-TSS (YIL017C)	0	YIL016W	854796		NM_001179366		SNL1	-	Snl1p	protein-coding
macs-myeast_peak_1118	chrVII	304054	304054	+	7.45508	NA	promoter-TSS (YGL110C)	promoter-TSS (YGL110C)	17	YGL108C	852770		NM_001180973		YGL108C	-	uncharacterized protein	protein-coding
macs-myeast_peak_2647	chrXIV	346102	346102	+	7.45388	NA	promoter-TSS (YNL154C)	promoter-TSS (YNL154C)	-44	YNL153C	855569		NM_001182991		GIM3	PFD4	tubulin-binding prefolding complex subunit GIM3	protein-coding
macs-myeast_peak_2820	chrXV	167843	167843	+	7.4468	NA	promoter-TSS (YOL082W)	promoter-TSS (YOL082W)	-884	YOL082W	854072		NM_001183336		ATG19	CVT19	Atg19p	protein-coding
macs-myeast_peak_1459	chrVIII	390330	390330	+	7.4361	NA	promoter-TSS (YHR145C)	promoter-TSS (YHR145C)	30	YHR146W	856551		NM_001179277		CRP1	-	Crp1p	protein-coding
macs-myeast_peak_2773	chrXIV	736700	736700	+	7.43522	NA	promoter-TSS (YNR059W)	promoter-TSS (YNR059W)	-103	YNR059W	855796		NM_001183236		MNT4	-	putative alpha-1,3-mannosyltransferase	protein-coding
macs-myeast_peak_2565	chrXIV	80413	80413	+	7.43522	NA	promoter-TSS (YNL294C)	promoter-TSS (YNL294C)	-153	YNL294C	855422		NM_001183132		RIM21	PAL2	Rim21p	protein-coding
macs-myeast_peak_131	chrII	342040	342040	+	7.43522	NA	Intergenic	Intergenic	-1061	YBR054W	852343		NM_001178402		YRO2	-	Yro2p	protein-coding
macs-myeast_peak_1498	chrIX	39420	39420	+	7.43522	NA	promoter-TSS (YIL161W)	promoter-TSS (YIL161W)	-13	YIL161W	854645		NM_001179509		SMU2	-	Smu2p	protein-coding
macs-myeast_peak_1739	chrX	486263	486263	+	7.43522	NA	promoter-TSS (YJR030C)	promoter-TSS (YJR030C)	-67	YJR030C	853487		NM_001181688		RBH2	-	Rbh2p	protein-coding
macs-myeast_peak_86	chrII	177571	177571	+	7.43522	NA	promoter-TSS (YBL023C)	promoter-TSS (YBL023C)	-45	YBL023C	852258		NM_001178263		MCM2	-	MCM DNA helicase complex subunit MCM2	protein-coding
macs-myeast_peak_2721	chrXIV	560797	560797	+	7.43522	NA	TTS (YNL036W)	TTS (YNL036W)	983	YNL036W	855692		NM_001182875		NCE103	NCE3	carbonate dehydratase NCE103	protein-coding
macs-myeast_peak_1741	chrX	491073	491073	+	7.43522	NA	promoter-TSS (YJR031C)	promoter-TSS (YJR031C)	-8	YJR032W	853489		NM_001181690		CPR7	-	peptidylprolyl isomerase CPR7	protein-coding
macs-myeast_peak_2619	chrXIV	258175	258175	+	7.43522	NA	promoter-TSS (YNL206C)	promoter-TSS (YNL206C)	-20	YNL206C	855515		NM_001183044		RTT106	-	Rtt106p	protein-coding
macs-myeast_peak_942	chrV	484774	484774	+	7.43522	NA	promoter-TSS (YER156C)	promoter-TSS (YER156C)	-14	YER157W	856901		NM_001179047		COG3	GRD20|SEC34	Golgi transport complex subunit COG3	protein-coding
macs-myeast_peak_2308	chrXIII	111872	111872	+	7.43522	NA	promoter-TSS (YML077W)	promoter-TSS (YML077W)	7	YML077W	854898		NM_001182436		BET5	-	TRAPP subunit BET5	protein-coding
macs-myeast_peak_2273	chrXII	1053413	1053413	+	7.43522	NA	promoter-TSS (YLR455W)	promoter-TSS (YLR455W)	-216	YLR455W	851177		NM_001182343		PDP3	-	Pdp3p	protein-coding
macs-myeast_peak_467	chrIV	411771	411771	+	7.43522	NA	promoter-TSS (YDL022W)	promoter-TSS (YDL022W)	-54	YDL022W	851539		NM_001180081		GPD1	DAR1|HOR1|OSG1|OSR5	glycerol-3-phosphate dehydrogenase (NAD(+)) GPD1	protein-coding
macs-myeast_peak_2254	chrXII	987056	987056	+	7.43522	NA	promoter-TSS (YLR426W)	promoter-TSS (YLR426W)	-6	YLR426W	851146		NM_001182314		TDA5	-	Tda5p	protein-coding
macs-myeast_peak_3371	NC_001224.1	44010	44010	+	7.43522	NA	NA	NA	NA	NA								
macs-myeast_peak_1278	chrVII	810241	810241	+	7.43522	NA	promoter-TSS (YGR161C)	promoter-TSS (YGR161C)	14	YGR161W-C	3077355		NM_001184675		YGR161W-C	-	uncharacterized protein	protein-coding
macs-myeast_peak_749	chrIV	1394595	1394595	+	7.43522	NA	promoter-TSS (YDR465C)	promoter-TSS (YDR465C)	-21	YDR465C	852076		NM_001180773		RMT2	-	protein-arginine N5-methyltransferase	protein-coding
macs-myeast_peak_37	chrI	158898	158898	+	7.43522	NA	promoter-TSS (YAR007C)	promoter-TSS (YAR007C)	-68	YAR008W	851267		NM_001178212		SEN34	FUN4	tRNA splicing endonuclease subunit SEN34	protein-coding
macs-myeast_peak_2440	chrXIII	572228	572228	+	7.43522	NA	promoter-TSS (YMR157C)	promoter-TSS (YMR157C)	-20	YMR158W	855190		NM_001182661		MRPS8	uS8m	mitochondrial 37S ribosomal protein MRPS8	protein-coding
macs-myeast_peak_1695	chrX	335861	335861	+	7.43522	NA	promoter-TSS (YJL053W)	promoter-TSS (YJL053W)	-37	YJL053W	853393		NM_001181486		PEP8	GRD6|VPS26|VPT4	retromer subunit PEP8	protein-coding
macs-myeast_peak_1037	chrVII	35115	35115	+	7.43522	NA	promoter-TSS (YGL248W)	promoter-TSS (YGL248W)	-538	YGL248W	852644		NM_001181114		PDE1	-	3',5'-cyclic-nucleotide phosphodiesterase PDE1	protein-coding
macs-myeast_peak_909	chrV	387150	387150	+	7.43522	NA	promoter-TSS (YER112W)	promoter-TSS (YER112W)	-82	YER112W	856848		NM_001179002		LSM4	SDB23|USS1	U6 snRNA complex subunit LSM4	protein-coding
macs-myeast_peak_2053	chrXII	259965	259965	+	7.43477	NA	promoter-TSS (YLR058C)	promoter-TSS (YLR058C)	-564	YLR058C	850747		NM_001181945		SHM2	SHMT2	glycine hydroxymethyltransferase SHM2	protein-coding
macs-myeast_peak_926	chrV	435554	435554	+	7.4344	NA	Intergenic	Intergenic	-1637	YER133W-A								
macs-myeast_peak_1934	chrXI	439459	439459	+	7.4289	NA	promoter-TSS (YKL001C)	promoter-TSS (YKL001C)	-74	YKL001C	853869		NM_001179567		MET14	-	adenylyl-sulfate kinase	protein-coding
macs-myeast_peak_2516	chrXIII	822759	822759	+	7.42762	NA	promoter-TSS (YMR278W)	promoter-TSS (YMR278W)	-4	YMR278W	855321		NM_001182785		PRM15	PGM3	phosphoribomutase PRM15	protein-coding
macs-myeast_peak_2849	chrXV	274915	274915	+	7.41956	NA	promoter-TSS (YOL026C)	promoter-TSS (YOL026C)	-42	YOL025W	854133		NM_001183279		LAG2	ECM36	Lag2p	protein-coding
macs-myeast_peak_993	chrVI	130210	130210	+	7.39998	NA	promoter-TSS (YFL005W)	promoter-TSS (YFL005W)	-124	YFL005W	850543		NM_001179961		SEC4	SRO6	Rab family GTPase SEC4	protein-coding
macs-myeast_peak_2823	chrXV	181627	181627	+	7.38978	NA	promoter-TSS (YOL080C)	promoter-TSS (YOL080C)	-55	YOL078W	854076		NM_001183332		AVO1	-	Avo1p	protein-coding
macs-myeast_peak_2261	chrXII	1012002	1012002	+	7.35043	NA	promoter-TSS (YLR436C)	promoter-TSS (YLR436C)	21	YLR437C	851157		NM_001182325		DIF1	SDH1	Dif1p	protein-coding
macs-myeast_peak_2033	chrXII	194391	194391	+	7.34758	NA	promoter-TSS (YLR025W)	promoter-TSS (YLR025W)	-61	YLR025W	850712		NM_001181912		SNF7	DID1|RNS4|VPL5|VPS32	ESCRT-III subunit protein SNF7	protein-coding
macs-myeast_peak_3076	chrXV	1034238	1034238	+	7.34451	NA	promoter-TSS (YOR371C)	promoter-TSS (YOR371C)	-56	YOR371C	854553		NM_001183791		GPB1	KRH2	Gpb1p	protein-coding
macs-myeast_peak_318	chrIII	172507	172507	+	7.33574	NA	promoter-TSS (YCR028C)	promoter-TSS (YCR028C)	-83	YCR028C	850394		NM_001178743		FEN2	-	Fen2p	protein-coding
macs-myeast_peak_1885	chrXI	296189	296189	+	7.31185	NA	promoter-TSS (YKL074C)	promoter-TSS (YKL074C)	4	YKL074C	853788		NM_001179640		MUD2	-	Mud2p	protein-coding
macs-myeast_peak_1761	chrX	576663	576663	+	7.29971	NA	promoter-TSS (YJR076C)	promoter-TSS (YJR076C)	-62	YJR076C	853539		NM_001181734		CDC11	PSL9	septin CDC11	protein-coding
macs-myeast_peak_155	chrII	409089	409089	+	7.28589	NA	promoter-TSS (YBR083W)	promoter-TSS (YBR083W)	-80	YBR083W	852377		NM_001178431		TEC1	ROC1	Tec1p	protein-coding
macs-myeast_peak_62	chrII	92380	92380	+	7.25816	NA	promoter-TSS (YBL068W)	promoter-TSS (YBL068W)	-34	YBL068W	852211		NM_001178308		PRS4	-	ribose phosphate diphosphokinase subunit PRS4	protein-coding
macs-myeast_peak_1442	chrVIII	353364	353364	+	7.25667	NA	promoter-TSS (YHR122W)	promoter-TSS (YHR122W)	-261	YHR122W	856522		NM_001179252		CIA2	-	iron-sulfur cluster assembly protein CIA2	protein-coding
macs-myeast_peak_777	chrIV	1490558	1490558	+	7.2462	NA	promoter-TSS (YDR524C-B)	promoter-TSS (YDR524C-B)	-38	YDR525W-A	852138		NM_001184329		SNA2	-	Sna2p	protein-coding
macs-myeast_peak_2696	chrXIV	488365	488365	+	7.21548	NA	promoter-TSS (YNL074C)	promoter-TSS (YNL074C)	-21	YNL073W	855651		NM_001182911		MSK1	-	lysine--tRNA ligase MSK1	protein-coding
macs-myeast_peak_649	chrIV	1052278	1052278	+	7.20661	NA	promoter-TSS (YDR294C)	promoter-TSS (YDR294C)	-50	YDR294C	851888		NM_001180602		DPL1	BST1	sphinganine-1-phosphate aldolase DPL1	protein-coding
macs-myeast_peak_3137	chrXVI	199033	199033	+	7.18242	NA	promoter-TSS (YPL183W-A)	promoter-TSS (YPL183W-A)	-62	YPL183W-A	855918		NM_001184317		RTC6	TAE4|bL36m	putative mitochondrial 54S ribosomal protein RTC6	protein-coding
macs-myeast_peak_1181	chrVII	505895	505895	+	7.1725	NA	promoter-TSS (YGR005C)	promoter-TSS (YGR005C)	-36	YGR005C	852888		NM_001181134		TFG2	-	transcription factor IIF subunit TFG2	protein-coding
macs-myeast_peak_2444	chrXIII	594711	594711	+	7.16689	NA	promoter-TSS (YMR166C)	promoter-TSS (YMR166C)	-175	YMR167W	855203		NM_001182671		MLH1	PMS2	mismatch repair ATPase MLH1	protein-coding
macs-myeast_peak_72	chrII	132170	132170	+	7.16689	NA	promoter-TSS (YBL047C)	promoter-TSS (YBL047C)	-130	YBL047C	852233		NM_001178287		EDE1	BUD15	Ede1p	protein-coding
macs-myeast_peak_2000	chrXII	76813	76813	+	7.16689	NA	promoter-TSS (YLL032C)	promoter-TSS (YLL032C)	-66	YLL032C	850627		NM_001181852		YLL032C	-	uncharacterized protein	protein-coding
macs-myeast_peak_626	chrIV	968061	968061	+	7.16689	NA	promoter-TSS (YDR255C)	promoter-TSS (YDR255C)	-239	YDR255C	851842		NM_001180563		RMD5	GID2	ubiquitin-protein ligase RMD5	protein-coding
macs-myeast_peak_992	chrVI	123398	123398	+	7.16689	NA	promoter-TSS (YFL007W)	promoter-TSS (YFL007W)	-81	YFL007W	850541		NM_001179959		BLM10	YFL006W	Blm10p	protein-coding
macs-myeast_peak_265	chrII	792554	792554	+	7.16689	NA	promoter-TSS (YBR295W)	promoter-TSS (YBR295W)	-295	YBR295W	852598		NM_001178643		PCA1	CAD2|PAY2	cation-transporting P-type ATPase PCA1	protein-coding
macs-myeast_peak_47	chrII	36424	36424	+	7.16689	NA	promoter-TSS (YBL099W)	promoter-TSS (YBL099W)	-629	YBL099W	852177		NM_001178339		ATP1	-	F1F0 ATP synthase subunit alpha	protein-coding
macs-myeast_peak_3183	chrXVI	360165	360165	+	7.16689	NA	promoter-TSS (YPL103C)	promoter-TSS (YPL103C)	-44	YPL101W	856002		NM_001183915		ELP4	HAP1|KTI9|TOT7	Elongator subunit ELP4	protein-coding
macs-myeast_peak_951	chrV	517873	517873	+	7.16689	NA	promoter-TSS (YER167W)	promoter-TSS (YER167W)	-343	YER167W	856914		NM_001179057		BCK2	CTR7	Bck2p	protein-coding
