PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_261	NC_001134.8	782583	782583	+	6.65745	NA	NA	NA	NA	NA								
macs-myeast_peak_9	NC_001133.9	48543	48543	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_2724	NC_001146.8	574395	574395	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_968	NC_001138.5	36781	36781	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_2940	NC_001147.6	586384	586384	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_1497	NC_001141.2	34944	34944	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_498	NC_001136.10	519831	519831	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_987	NC_001138.5	104438	104438	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_2522	NC_001145.3	845413	845413	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_1764	NC_001142.9	583521	583521	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_587	NC_001136.10	827551	827551	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_2438	NC_001145.3	564397	564397	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_557	NC_001136.10	734118	734118	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_1363	NC_001140.6	62738	62738	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_939	NC_001137.3	475045	475045	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_441	NC_001136.10	337435	337435	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_349	NC_001135.5	286746	286746	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_2394	NC_001145.3	405585	405585	+	6.64219	NA	NA	NA	NA	NA								
macs-myeast_peak_2151	NC_001144.5	626987	626987	+	6.64118	NA	NA	NA	NA	NA								
macs-myeast_peak_897	NC_001137.3	347674	347674	+	6.63602	NA	NA	NA	NA	NA								
macs-myeast_peak_1944	NC_001143.9	466443	466443	+	6.63196	NA	NA	NA	NA	NA								
macs-myeast_peak_2594	NC_001146.8	186914	186914	+	6.6147	NA	NA	NA	NA	NA								
macs-myeast_peak_2058	NC_001144.5	266987	266987	+	6.60795	NA	NA	NA	NA	NA								
macs-myeast_peak_744	NC_001136.10	1382049	1382049	+	6.58981	NA	NA	NA	NA	NA								
macs-myeast_peak_1052	NC_001139.9	82452	82452	+	6.57085	NA	NA	NA	NA	NA								
macs-myeast_peak_2796	NC_001147.6	86755	86755	+	6.55361	NA	NA	NA	NA	NA								
macs-myeast_peak_872	NC_001137.3	270667	270667	+	6.53834	NA	NA	NA	NA	NA								
macs-myeast_peak_2290	NC_001145.3	58883	58883	+	6.53531	NA	NA	NA	NA	NA								
macs-myeast_peak_1998	NC_001144.5	68435	68435	+	6.51382	NA	NA	NA	NA	NA								
macs-myeast_peak_1322	NC_001139.9	962089	962089	+	6.50977	NA	NA	NA	NA	NA								
macs-myeast_peak_1933	NC_001143.9	437511	437511	+	6.50829	NA	NA	NA	NA	NA								
macs-myeast_peak_2576	NC_001146.8	107681	107681	+	6.50661	NA	NA	NA	NA	NA								
macs-myeast_peak_3040	NC_001147.6	911681	911681	+	6.49291	NA	NA	NA	NA	NA								
macs-myeast_peak_3233	NC_001148.4	527406	527406	+	6.48112	NA	NA	NA	NA	NA								
macs-myeast_peak_2794	NC_001147.6	80789	80789	+	6.45771	NA	NA	NA	NA	NA								
macs-myeast_peak_1253	NC_001139.9	742122	742122	+	6.4289	NA	NA	NA	NA	NA								
macs-myeast_peak_2949	NC_001147.6	609201	609201	+	6.42754	NA	NA	NA	NA	NA								
macs-myeast_peak_2301	NC_001145.3	97526	97526	+	6.42183	NA	NA	NA	NA	NA								
macs-myeast_peak_1863	NC_001143.9	226444	226444	+	6.41174	NA	NA	NA	NA	NA								
macs-myeast_peak_878	NC_001137.3	294876	294876	+	6.40237	NA	NA	NA	NA	NA								
macs-myeast_peak_1004	NC_001138.5	167329	167329	+	6.39657	NA	NA	NA	NA	NA								
macs-myeast_peak_2422	NC_001145.3	509362	509362	+	6.39245	NA	NA	NA	NA	NA								
macs-myeast_peak_2706	NC_001146.8	517232	517232	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1201	NC_001139.9	575206	575206	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_148	NC_001134.8	386254	386254	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_784	NC_001136.10	1509806	1509806	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2544	NC_001145.3	915823	915823	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1979	NC_001143.9	604257	604257	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2806	NC_001147.6	116084	116084	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_310	NC_001135.5	147636	147636	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_945	NC_001137.3	500366	500366	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2562	NC_001146.8	66427	66427	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_876	NC_001137.3	289379	289379	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1200	NC_001139.9	561733	561733	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_99	NC_001134.8	227259	227259	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2442	NC_001145.3	586502	586502	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2723	NC_001146.8	569708	569708	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2328	NC_001145.3	184053	184053	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_3301	NC_001148.4	759475	759475	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2933	NC_001147.6	560880	560880	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2005	NC_001144.5	92502	92502	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1702	NC_001142.9	358088	358088	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1691	NC_001142.9	319974	319974	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_2019	NC_001144.5	147871	147871	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_743	NC_001136.10	1369658	1369658	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1922	NC_001143.9	402537	402537	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1947	NC_001143.9	483396	483396	+	6.38578	NA	NA	NA	NA	NA								
macs-myeast_peak_1701	NC_001142.9	352374	352374	+	6.37525	NA	NA	NA	NA	NA								
macs-myeast_peak_886	NC_001137.3	316818	316818	+	6.37432	NA	NA	NA	NA	NA								
macs-myeast_peak_3093	NC_001148.4	49228	49228	+	6.37102	NA	NA	NA	NA	NA								
macs-myeast_peak_913	NC_001137.3	399400	399400	+	6.36857	NA	NA	NA	NA	NA								
macs-myeast_peak_1354	NC_001140.6	35530	35530	+	6.34112	NA	NA	NA	NA	NA								
macs-myeast_peak_2802	NC_001147.6	106588	106588	+	6.32547	NA	NA	NA	NA	NA								
macs-myeast_peak_2158	NC_001144.5	645366	645366	+	6.32342	NA	NA	NA	NA	NA								
macs-myeast_peak_648	NC_001136.10	1050223	1050223	+	6.30829	NA	NA	NA	NA	NA								
macs-myeast_peak_1230	NC_001139.9	668103	668103	+	6.29964	NA	NA	NA	NA	NA								
macs-myeast_peak_1886	NC_001143.9	303123	303123	+	6.29308	NA	NA	NA	NA	NA								
macs-myeast_peak_1078	NC_001139.9	166823	166823	+	6.28266	NA	NA	NA	NA	NA								
macs-myeast_peak_946	NC_001137.3	503108	503108	+	6.26734	NA	NA	NA	NA	NA								
macs-myeast_peak_3066	NC_001147.6	1003229	1003229	+	6.26438	NA	NA	NA	NA	NA								
macs-myeast_peak_1133	NC_001139.9	358569	358569	+	6.25777	NA	NA	NA	NA	NA								
macs-myeast_peak_1142	NC_001139.9	377425	377425	+	6.24373	NA	NA	NA	NA	NA								
macs-myeast_peak_982	NC_001138.5	90982	90982	+	6.23453	NA	NA	NA	NA	NA								
macs-myeast_peak_2278	NC_001145.3	23697	23697	+	6.23226	NA	NA	NA	NA	NA								
macs-myeast_peak_2906	NC_001147.6	446770	446770	+	6.23054	NA	NA	NA	NA	NA								
macs-myeast_peak_2232	NC_001144.5	902655	902655	+	6.22361	NA	NA	NA	NA	NA								
macs-myeast_peak_1532	NC_001141.2	169773	169773	+	6.22191	NA	NA	NA	NA	NA								
macs-myeast_peak_2988	NC_001147.6	769394	769394	+	6.21058	NA	NA	NA	NA	NA								
macs-myeast_peak_2030	NC_001144.5	183448	183448	+	6.2089	NA	NA	NA	NA	NA								
macs-myeast_peak_958	NC_001137.3	544383	544383	+	6.19898	NA	NA	NA	NA	NA								
macs-myeast_peak_718	NC_001136.10	1267018	1267018	+	6.19547	NA	NA	NA	NA	NA								
macs-myeast_peak_3271	NC_001148.4	667397	667397	+	6.1916	NA	NA	NA	NA	NA								
macs-myeast_peak_3018	NC_001147.6	850268	850268	+	6.1916	NA	NA	NA	NA	NA								
macs-myeast_peak_1458	NC_001140.6	388767	388767	+	6.16936	NA	NA	NA	NA	NA								
macs-myeast_peak_704	NC_001136.10	1226796	1226796	+	6.16258	NA	NA	NA	NA	NA								
macs-myeast_peak_2904	NC_001147.6	444278	444278	+	6.15474	NA	NA	NA	NA	NA								
macs-myeast_peak_3247	NC_001148.4	583078	583078	+	6.15179	NA	NA	NA	NA	NA								
macs-myeast_peak_2509	NC_001145.3	806608	806608	+	6.15135	NA	NA	NA	NA	NA								
macs-myeast_peak_1763	NC_001142.9	582324	582324	+	6.14264	NA	NA	NA	NA	NA								
macs-myeast_peak_2850	NC_001147.6	278061	278061	+	6.13917	NA	NA	NA	NA	NA								
macs-myeast_peak_1481	NC_001140.6	475692	475692	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_1692	NC_001142.9	323148	323148	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2500	NC_001145.3	784293	784293	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_1236	NC_001139.9	687689	687689	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_38	NC_001133.9	166259	166259	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2040	NC_001144.5	214766	214766	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_464	NC_001136.10	405013	405013	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_953	NC_001137.3	523085	523085	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2443	NC_001145.3	592790	592790	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2808	NC_001147.6	128004	128004	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_1565	NC_001141.2	276499	276499	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_1738	NC_001142.9	470988	470988	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2547	NC_001146.8	28351	28351	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2551	NC_001146.8	44379	44379	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_955	NC_001137.3	526969	526969	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_693	NC_001136.10	1189651	1189651	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2018	NC_001144.5	136379	136379	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_1260	NC_001139.9	767496	767496	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_3086	NC_001148.4	30489	30489	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_701	NC_001136.10	1212808	1212808	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2777	NC_001147.6	5946	5946	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_1207	NC_001139.9	584808	584808	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_2068	NC_001144.5	302190	302190	+	6.1335	NA	NA	NA	NA	NA								
macs-myeast_peak_472	NC_001136.10	433478	433478	+	6.11859	NA	NA	NA	NA	NA								
macs-myeast_peak_1871	NC_001143.9	256522	256522	+	6.11344	NA	NA	NA	NA	NA								
macs-myeast_peak_2083	NC_001144.5	384536	384536	+	6.10716	NA	NA	NA	NA	NA								
macs-myeast_peak_1104	NC_001139.9	272423	272423	+	6.10618	NA	NA	NA	NA	NA								
macs-myeast_peak_1539	NC_001141.2	188865	188865	+	6.10425	NA	NA	NA	NA	NA								
macs-myeast_peak_2817	NC_001147.6	159142	159142	+	6.08313	NA	NA	NA	NA	NA								
macs-myeast_peak_3190	NC_001148.4	381376	381376	+	6.07637	NA	NA	NA	NA	NA								
macs-myeast_peak_2637	NC_001146.8	319010	319010	+	6.06795	NA	NA	NA	NA	NA								
macs-myeast_peak_1993	NC_001144.5	49905	49905	+	6.05745	NA	NA	NA	NA	NA								
macs-myeast_peak_1841	NC_001143.9	166480	166480	+	6.05281	NA	NA	NA	NA	NA								
macs-myeast_peak_2901	NC_001147.6	427679	427679	+	6.04785	NA	NA	NA	NA	NA								
macs-myeast_peak_2176	NC_001144.5	704910	704910	+	6.04283	NA	NA	NA	NA	NA								
macs-myeast_peak_1587	NC_001141.2	348537	348537	+	6.0093	NA	NA	NA	NA	NA								
macs-myeast_peak_2668	NC_001146.8	407797	407797	+	5.99381	NA	NA	NA	NA	NA								
macs-myeast_peak_1866	NC_001143.9	234401	234401	+	5.99151	NA	NA	NA	NA	NA								
macs-myeast_peak_3281	NC_001148.4	697201	697201	+	5.98494	NA	NA	NA	NA	NA								
macs-myeast_peak_2467	NC_001145.3	671333	671333	+	5.98488	NA	NA	NA	NA	NA								
macs-myeast_peak_1914	NC_001143.9	381580	381580	+	5.9846	NA	NA	NA	NA	NA								
macs-myeast_peak_130	NC_001134.8	341222	341222	+	5.98299	NA	NA	NA	NA	NA								
macs-myeast_peak_2683	NC_001146.8	447007	447007	+	5.97431	NA	NA	NA	NA	NA								
macs-myeast_peak_447	NC_001136.10	362418	362418	+	5.97281	NA	NA	NA	NA	NA								
macs-myeast_peak_1857	NC_001143.9	219271	219271	+	5.94996	NA	NA	NA	NA	NA								
macs-myeast_peak_2294	NC_001145.3	79711	79711	+	5.94509	NA	NA	NA	NA	NA								
macs-myeast_peak_1684	NC_001142.9	291611	291611	+	5.94382	NA	NA	NA	NA	NA								
macs-myeast_peak_2090	NC_001144.5	408352	408352	+	5.93708	NA	NA	NA	NA	NA								
macs-myeast_peak_1336	NC_001139.9	1016783	1016783	+	5.92331	NA	NA	NA	NA	NA								
macs-myeast_peak_2639	NC_001146.8	323596	323596	+	5.91062	NA	NA	NA	NA	NA								
macs-myeast_peak_3249	NC_001148.4	594407	594407	+	5.90082	NA	NA	NA	NA	NA								
macs-myeast_peak_3009	NC_001147.6	825484	825484	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2252	NC_001144.5	963744	963744	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_25	NC_001133.9	114810	114810	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_374	NC_001136.10	98462	98462	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2520	NC_001145.3	837847	837847	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_1244	NC_001139.9	718850	718850	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_1012	NC_001138.5	203414	203414	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2393	NC_001145.3	399866	399866	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_3144	NC_001148.4	222941	222941	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_621	NC_001136.10	950555	950555	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_537	NC_001136.10	643894	643894	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_3305	NC_001148.4	775843	775843	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2501	NC_001145.3	788926	788926	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_138	NC_001134.8	360326	360326	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2564	NC_001146.8	76575	76575	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2973	NC_001147.6	710425	710425	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_1158	NC_001139.9	433123	433123	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_1383	NC_001140.6	134304	134304	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2884	NC_001147.6	386719	386719	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_1334	NC_001139.9	1012222	1012222	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_176	NC_001134.8	467199	467199	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_1470	NC_001140.6	429267	429267	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_726	NC_001136.10	1288923	1288923	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_694	NC_001136.10	1195198	1195198	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2927	NC_001147.6	531255	531255	+	5.88559	NA	NA	NA	NA	NA								
macs-myeast_peak_2915	NC_001147.6	487426	487426	+	5.87793	NA	NA	NA	NA	NA								
macs-myeast_peak_3273	NC_001148.4	672477	672477	+	5.86433	NA	NA	NA	NA	NA								
macs-myeast_peak_2295	NC_001145.3	82143	82143	+	5.86357	NA	NA	NA	NA	NA								
macs-myeast_peak_710	NC_001136.10	1240121	1240121	+	5.84808	NA	NA	NA	NA	NA								
macs-myeast_peak_753	NC_001136.10	1410111	1410111	+	5.83857	NA	NA	NA	NA	NA								
macs-myeast_peak_1447	NC_001140.6	368129	368129	+	5.83366	NA	NA	NA	NA	NA								
macs-myeast_peak_3149	NC_001148.4	244306	244306	+	5.8248	NA	NA	NA	NA	NA								
macs-myeast_peak_1398	NC_001140.6	189871	189871	+	5.81895	NA	NA	NA	NA	NA								
macs-myeast_peak_935	NC_001137.3	462536	462536	+	5.80309	NA	NA	NA	NA	NA								
macs-myeast_peak_1653	NC_001142.9	191131	191131	+	5.80127	NA	NA	NA	NA	NA								
macs-myeast_peak_389	NC_001136.10	139488	139488	+	5.79879	NA	NA	NA	NA	NA								
macs-myeast_peak_2787	NC_001147.6	58847	58847	+	5.79752	NA	NA	NA	NA	NA								
macs-myeast_peak_1307	NC_001139.9	913291	913291	+	5.79371	NA	NA	NA	NA	NA								
macs-myeast_peak_3289	NC_001148.4	718488	718488	+	5.7864	NA	NA	NA	NA	NA								
macs-myeast_peak_1372	NC_001140.6	102245	102245	+	5.77996	NA	NA	NA	NA	NA								
macs-myeast_peak_2613	NC_001146.8	241625	241625	+	5.77991	NA	NA	NA	NA	NA								
macs-myeast_peak_1257	NC_001139.9	757611	757611	+	5.77551	NA	NA	NA	NA	NA								
macs-myeast_peak_2971	NC_001147.6	685730	685730	+	5.77522	NA	NA	NA	NA	NA								
macs-myeast_peak_2805	NC_001147.6	113769	113769	+	5.7469	NA	NA	NA	NA	NA								
macs-myeast_peak_1624	NC_001142.9	96534	96534	+	5.74419	NA	NA	NA	NA	NA								
macs-myeast_peak_820	NC_001137.3	118081	118081	+	5.73355	NA	NA	NA	NA	NA								
macs-myeast_peak_1034	NC_001139.9	22325	22325	+	5.69566	NA	NA	NA	NA	NA								
macs-myeast_peak_1182	NC_001139.9	506715	506715	+	5.69521	NA	NA	NA	NA	NA								
macs-myeast_peak_2711	NC_001146.8	535004	535004	+	5.67635	NA	NA	NA	NA	NA								
macs-myeast_peak_166	NC_001134.8	431448	431448	+	5.67631	NA	NA	NA	NA	NA								
macs-myeast_peak_2507	NC_001145.3	804413	804413	+	5.66405	NA	NA	NA	NA	NA								
macs-myeast_peak_1938	NC_001143.9	446468	446468	+	5.65751	NA	NA	NA	NA	NA								
macs-myeast_peak_141	NC_001134.8	370930	370930	+	5.65569	NA	NA	NA	NA	NA								
macs-myeast_peak_670	NC_001136.10	1110590	1110590	+	5.65354	NA	NA	NA	NA	NA								
macs-myeast_peak_529	NC_001136.10	619856	619856	+	5.64403	NA	NA	NA	NA	NA								
macs-myeast_peak_3285	NC_001148.4	702215	702215	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_1191	NC_001139.9	542031	542031	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_212	NC_001134.8	589147	589147	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_1263	NC_001139.9	779513	779513	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2389	NC_001145.3	383106	383106	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2778	NC_001147.6	15562	15562	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2402	NC_001145.3	420674	420674	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_1091	NC_001139.9	217489	217489	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2331	NC_001145.3	196035	196035	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_1503	NC_001141.2	62746	62746	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2620	NC_001146.8	263468	263468	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2448	NC_001145.3	616466	616466	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2399	NC_001145.3	413445	413445	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2636	NC_001146.8	317737	317737	+	5.64182	NA	NA	NA	NA	NA								
macs-myeast_peak_2897	NC_001147.6	418236	418236	+	5.63857	NA	NA	NA	NA	NA								
macs-myeast_peak_33	NC_001133.9	151189	151189	+	5.63854	NA	NA	NA	NA	NA								
macs-myeast_peak_2450	NC_001145.3	619728	619728	+	5.62979	NA	NA	NA	NA	NA								
macs-myeast_peak_2279	NC_001145.3	25143	25143	+	5.6269	NA	NA	NA	NA	NA								
macs-myeast_peak_687	NC_001136.10	1175852	1175852	+	5.61135	NA	NA	NA	NA	NA								
macs-myeast_peak_1111	NC_001139.9	287130	287130	+	5.60267	NA	NA	NA	NA	NA								
macs-myeast_peak_438	NC_001136.10	330479	330479	+	5.5982	NA	NA	NA	NA	NA								
macs-myeast_peak_245	NC_001134.8	723215	723215	+	5.59576	NA	NA	NA	NA	NA								
macs-myeast_peak_2614	NC_001146.8	244420	244420	+	5.5827	NA	NA	NA	NA	NA								
macs-myeast_peak_22	NC_001133.9	110420	110420	+	5.55423	NA	NA	NA	NA	NA								
macs-myeast_peak_3127	NC_001148.4	163610	163610	+	5.54908	NA	NA	NA	NA	NA								
macs-myeast_peak_2617	NC_001146.8	254386	254386	+	5.54589	NA	NA	NA	NA	NA								
macs-myeast_peak_1853	NC_001143.9	203222	203222	+	5.53967	NA	NA	NA	NA	NA								
macs-myeast_peak_157	NC_001134.8	414709	414709	+	5.52167	NA	NA	NA	NA	NA								
macs-myeast_peak_2554	NC_001146.8	51917	51917	+	5.52086	NA	NA	NA	NA	NA								
macs-myeast_peak_3333	NC_001148.4	887846	887846	+	5.51538	NA	NA	NA	NA	NA								
macs-myeast_peak_345	NC_001135.5	263333	263333	+	5.48552	NA	NA	NA	NA	NA								
macs-myeast_peak_1559	NC_001141.2	257712	257712	+	5.48383	NA	NA	NA	NA	NA								
macs-myeast_peak_3107	NC_001148.4	99063	99063	+	5.48335	NA	NA	NA	NA	NA								
macs-myeast_peak_1595	NC_001141.2	374449	374449	+	5.48045	NA	NA	NA	NA	NA								
macs-myeast_peak_794	NC_001137.3	45175	45175	+	5.4741	NA	NA	NA	NA	NA								
macs-myeast_peak_1129	NC_001139.9	343075	343075	+	5.46534	NA	NA	NA	NA	NA								
macs-myeast_peak_142	NC_001134.8	372821	372821	+	5.4606	NA	NA	NA	NA	NA								
macs-myeast_peak_3013	NC_001147.6	837660	837660	+	5.45583	NA	NA	NA	NA	NA								
macs-myeast_peak_3320	NC_001148.4	833647	833647	+	5.45079	NA	NA	NA	NA	NA								
macs-myeast_peak_2121	NC_001144.5	528235	528235	+	5.44099	NA	NA	NA	NA	NA								
macs-myeast_peak_636	NC_001136.10	1003570	1003570	+	5.41563	NA	NA	NA	NA	NA								
macs-myeast_peak_553	NC_001136.10	716621	716621	+	5.40797	NA	NA	NA	NA	NA								
macs-myeast_peak_3335	NC_001148.4	892332	892332	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_3049	NC_001147.6	939437	939437	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_2270	NC_001144.5	1035966	1035966	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1008	NC_001138.5	184267	184267	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1157	NC_001139.9	428555	428555	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1668	NC_001142.9	233928	233928	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1407	NC_001140.6	220044	220044	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1422	NC_001140.6	267550	267550	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_3349	NC_001224.1	10794	10794	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_546	NC_001136.10	682162	682162	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_2383	NC_001145.3	363059	363059	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_2966	NC_001147.6	672399	672399	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1609	NC_001142.9	50307	50307	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_2573	NC_001146.8	96229	96229	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_3002	NC_001147.6	804386	804386	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_225	NC_001134.8	645165	645165	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_3095	NC_001148.4	55633	55633	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1988	NC_001143.9	650323	650323	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1089	NC_001139.9	208965	208965	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1011	NC_001138.5	196584	196584	+	5.40238	NA	NA	NA	NA	NA								
macs-myeast_peak_1747	NC_001142.9	531942	531942	+	5.4022	NA	NA	NA	NA	NA								
macs-myeast_peak_1268	NC_001139.9	793284	793284	+	5.38236	NA	NA	NA	NA	NA								
macs-myeast_peak_2206	NC_001144.5	806581	806581	+	5.37531	NA	NA	NA	NA	NA								
macs-myeast_peak_2567	NC_001146.8	86229	86229	+	5.32924	NA	NA	NA	NA	NA								
macs-myeast_peak_690	NC_001136.10	1183978	1183978	+	5.3208	NA	NA	NA	NA	NA								
macs-myeast_peak_3185	NC_001148.4	366752	366752	+	5.31242	NA	NA	NA	NA	NA								
macs-myeast_peak_559	NC_001136.10	741757	741757	+	5.30988	NA	NA	NA	NA	NA								
macs-myeast_peak_1075	NC_001139.9	153183	153183	+	5.30495	NA	NA	NA	NA	NA								
macs-myeast_peak_1905	NC_001143.9	353427	353427	+	5.29993	NA	NA	NA	NA	NA								
